Spectra extracted from: /Users/belmont/Recherche/codes/BELM/belm/simu000/without_induced.txt
At local time: 11:37:43,  07/13/2021
Author: belmont
 
PARAMETERS:-----------------------------------
time      = 0.00e+00
Rcm       = 5.00e+07
tau       = 2.40e+00
lb        = 1.62e-02
beta      = 2.91e+08
lth       = 9.49e+00
lc        = 0.00e+00
Tp        = 1.00e+06
pinj      = 1.57e-01
lnth      = 0.00e+00
p1        = 8.31e-01
p2        = 1.00e+03
gamma_inj = 5.00e+00
linjw     = 0.00e+00
kTin      = 1.00e+00
kTout     = 1.00e-10
linjem    = 0.00e+00
linjep    = 0.00e+00
lslh      = 0.00e+00
lh        = 0.00e+00
llll      = 0.00e+00
lblh      = 0.00e+00
lnthlh    = 0.00e+00
par3      = 0.00e+00
y         = 0.00e+00
rr        = 0.00e+00
qsto      = 1.67e+00
lsto      = 0.00e+00
lstotot   = 0.00e+00
tau_inj   = 0.00e+00
kTin_inj  = 0.00e+00
pinj_inj  = 0.00e+00
 
PHOTON DISTRIBUTIONS:-------------------------
 #bin     Emin(keV)         E(keV)          Emax(keV)        SPECTRUM         Compton          Synchrotron      Error           
-----------------------------------------------
0174    1.2843959e-05    1.2878172e-05    1.2912569e-05    8.4994399e+26   -7.2007788e+26    1.5700219e+27    1.5336745e+20
0175    1.2912569e-05    1.2946965e-05    1.2981546e-05    8.6363775e+26   -7.3080532e+26    1.5944430e+27    0.0000000e+00
0176    1.2981546e-05    1.3016126e-05    1.3050891e-05    8.7755205e+26   -7.4170816e+26    1.6192604e+27    1.5667087e+20
0177    1.3050891e-05    1.3085655e-05    1.3120606e-05    8.9169045e+26   -7.5278956e+26    1.6444800e+27    0.0000000e+00
0178    1.3120606e-05    1.3155557e-05    1.3190695e-05    9.0605677e+26   -7.6405285e+26    1.6701095e+27    1.6004541e+20
0179    1.3190695e-05    1.3225831e-05    1.3261157e-05    9.2065442e+26   -7.7550127e+26    1.6961555e+27    1.6175983e+20
0180    1.3261157e-05    1.3296481e-05    1.3331995e-05    9.3548737e+26   -7.8713821e+26    1.7226256e+27    0.0000000e+00
0181    1.3331995e-05    1.3367509e-05    1.3403213e-05    9.5055932e+26   -7.9896722e+26    1.7495265e+27    0.0000000e+00
0182    1.3403213e-05    1.3438917e-05    1.3474810e-05    9.6587388e+26   -8.1099162e+26    1.7768655e+27    0.0000000e+00
0183    1.3474810e-05    1.3510705e-05    1.3546790e-05    9.8143541e+26   -8.2321525e+26    1.8046507e+27    0.0000000e+00
0184    1.3546790e-05    1.3582877e-05    1.3619155e-05    9.9724751e+26   -8.3564127e+26    1.8328889e+27    0.0000000e+00
0185    1.3619155e-05    1.3655434e-05    1.3691906e-05    1.0133145e+27   -8.4826880e+26    1.8615834e+27    1.7243910e+20
0186    1.3691906e-05    1.3728379e-05    1.3765046e-05    1.0296402e+27   -8.6110006e+26    1.8907402e+27    1.7428630e+20
0187    1.3765046e-05    1.3801713e-05    1.3838577e-05    1.0462290e+27   -8.7413837e+26    1.9203674e+27    0.0000000e+00
0188    1.3838577e-05    1.3875439e-05    1.3912500e-05    1.0630850e+27   -8.8738763e+26    1.9504727e+27    0.0000000e+00
0189    1.3912500e-05    1.3949560e-05    1.3986818e-05    1.0802126e+27   -9.0085117e+26    1.9810639e+27    0.0000000e+00
0190    1.3986818e-05    1.4024075e-05    1.4061533e-05    1.0976162e+27   -9.1453290e+26    2.0121490e+27    1.8187509e+20
0191    1.4061533e-05    1.4098990e-05    1.4136647e-05    1.1153002e+27   -9.2843651e+26    2.0437366e+27    1.8382337e+20
0192    1.4136647e-05    1.4174304e-05    1.4212163e-05    1.1332690e+27   -9.4256576e+26    2.0758348e+27    0.0000000e+00
0193    1.4212163e-05    1.4250021e-05    1.4288082e-05    1.1515275e+27   -9.5692485e+26    2.1084524e+27    0.0000000e+00
0194    1.4288082e-05    1.4326142e-05    1.4364406e-05    1.1700801e+27   -9.7151755e+26    2.1415975e+27    0.0000000e+00
0195    1.4364406e-05    1.4402670e-05    1.4441138e-05    1.1889316e+27   -9.8634792e+26    2.1752796e+27    0.0000000e+00
0196    1.4441138e-05    1.4479606e-05    1.4518280e-05    1.2080867e+27   -1.0014202e+27    2.2095069e+27    0.0000000e+00
0197    1.4518280e-05    1.4556954e-05    1.4595834e-05    1.2275505e+27   -1.0167386e+27    2.2442892e+27    1.9595924e+20
0198    1.4595834e-05    1.4634714e-05    1.4673802e-05    1.2473278e+27   -1.0323075e+27    2.2796352e+27    0.0000000e+00
0199    1.4673802e-05    1.4712890e-05    1.4752187e-05    1.2674238e+27   -1.0481314e+27    2.3155551e+27    0.0000000e+00
0200    1.4752187e-05    1.4791484e-05    1.4830990e-05    1.2878436e+27   -1.0642146e+27    2.3520583e+27    0.0000000e+00
0201    1.4830990e-05    1.4870498e-05    1.4910215e-05    1.3085925e+27   -1.0805619e+27    2.3891544e+27    0.0000000e+00
0202    1.4910215e-05    1.4949933e-05    1.4989863e-05    1.3296754e+27   -1.0971777e+27    2.4268532e+27    0.0000000e+00
0203    1.4989863e-05    1.5029793e-05    1.5069936e-05    1.3510983e+27   -1.1140671e+27    2.4651655e+27    2.0889630e+20
0204    1.5069936e-05    1.5110079e-05    1.5150436e-05    1.3728662e+27   -1.1312348e+27    2.5041009e+27    0.0000000e+00
0205    1.5150436e-05    1.5190795e-05    1.5231368e-05    1.3949847e+27   -1.1486858e+27    2.5436702e+27    0.0000000e+00
0206    1.5231368e-05    1.5271940e-05    1.5312731e-05    1.4174596e+27   -1.1664251e+27    2.5838847e+27    0.0000000e+00
0207    1.5312731e-05    1.5353522e-05    1.5394529e-05    1.4402965e+27   -1.1844581e+27    2.6247547e+27    2.1799208e+20
0208    1.5394529e-05    1.5435537e-05    1.5476764e-05    1.4635017e+27   -1.2027901e+27    2.6662918e+27    0.0000000e+00
0209    1.5476764e-05    1.5517990e-05    1.5559439e-05    1.4870804e+27   -1.2214260e+27    2.7085065e+27    2.2268743e+20
0210    1.5559439e-05    1.5600885e-05    1.5642554e-05    1.5110391e+27   -1.2403713e+27    2.7514104e+27    0.0000000e+00
0211    1.5642554e-05    1.5684222e-05    1.5726113e-05    1.5353839e+27   -1.2596257e+27    2.7950096e+27    0.0000000e+00
0212    1.5726113e-05    1.5768004e-05    1.5810121e-05    1.5601208e+27   -1.2791929e+27    2.8393137e+27    0.0000000e+00
0213    1.5810121e-05    1.5852234e-05    1.5894575e-05    1.5852564e+27   -1.2990785e+27    2.8843350e+27    0.0000000e+00
0214    1.5894575e-05    1.5936914e-05    1.5979480e-05    1.6107967e+27   -1.3192875e+27    2.9300844e+27    2.3487305e+20
0215    1.5979480e-05    1.6022048e-05    1.6064841e-05    1.6367489e+27   -1.3398264e+27    2.9765755e+27    0.0000000e+00
0216    1.6064841e-05    1.6107633e-05    1.6150656e-05    1.6631189e+27   -1.3606999e+27    3.0238186e+27    0.0000000e+00
0217    1.6150656e-05    1.6193679e-05    1.6236929e-05    1.6899139e+27   -1.3819139e+27    3.0718280e+27    0.0000000e+00
0218    1.6236929e-05    1.6280183e-05    1.6323665e-05    1.7171403e+27   -1.4034745e+27    3.1206147e+27    2.4509995e+20
0219    1.6323665e-05    1.6367148e-05    1.6410862e-05    1.7448057e+27   -1.4253877e+27    3.1701934e+27    2.4772553e+20
0220    1.6410862e-05    1.6454578e-05    1.6498529e-05    1.7729166e+27   -1.4476594e+27    3.2205760e+27    0.0000000e+00
0221    1.6498529e-05    1.6542475e-05    1.6586660e-05    1.8014805e+27   -1.4702961e+27    3.2717765e+27    0.0000000e+00
0222    1.6586660e-05    1.6630842e-05    1.6675262e-05    1.8305044e+27   -1.4933036e+27    3.3238081e+27    0.0000000e+00
0223    1.6675262e-05    1.6719681e-05    1.6764337e-05    1.8599964e+27   -1.5166891e+27    3.3766854e+27    0.0000000e+00
0224    1.6764337e-05    1.6808995e-05    1.6853892e-05    1.8899632e+27   -1.5404585e+27    3.4304218e+27    0.0000000e+00
0225    1.6853892e-05    1.6898786e-05    1.6943921e-05    1.9204128e+27   -1.5646186e+27    3.4850312e+27    0.0000000e+00
0226    1.6943921e-05    1.6989055e-05    1.7034432e-05    1.9513530e+27   -1.5891765e+27    3.5405293e+27    0.0000000e+00
0227    1.7034432e-05    1.7079810e-05    1.7125427e-05    1.9827920e+27   -1.6141390e+27    3.5969312e+27    2.6976822e+20
0228    1.7125427e-05    1.7171045e-05    1.7216909e-05    2.0147369e+27   -1.6395128e+27    3.6542498e+27    0.0000000e+00
0229    1.7216909e-05    1.7262772e-05    1.7308879e-05    2.0471969e+27   -1.6653059e+27    3.7125029e+27    0.0000000e+00
0230    1.7308879e-05    1.7354985e-05    1.7401338e-05    2.0801797e+27   -1.6915251e+27    3.7717048e+27    0.0000000e+00
0231    1.7401338e-05    1.7447692e-05    1.7494294e-05    2.1136940e+27   -1.7181780e+27    3.8318719e+27    0.0000000e+00
0232    1.7494294e-05    1.7540895e-05    1.7587747e-05    2.1477484e+27   -1.7452723e+27    3.8930206e+27    0.0000000e+00
0233    1.7587747e-05    1.7634595e-05    1.7681696e-05    2.1823509e+27   -1.7728158e+27    3.9551667e+27    2.8757804e+20
0234    1.7681696e-05    1.7728797e-05    1.7776149e-05    2.2175116e+27   -1.8008166e+27    4.0183280e+27    0.0000000e+00
0235    1.7776149e-05    1.7823500e-05    1.7871105e-05    2.2532382e+27   -1.8292826e+27    4.0825207e+27    0.0000000e+00
0236    1.7871105e-05    1.7918710e-05    1.7966571e-05    2.2895408e+27   -1.8582221e+27    4.1477628e+27    2.9691916e+20
0237    1.7966571e-05    1.8014429e-05    1.8062543e-05    2.3264282e+27   -1.8876435e+27    4.2140716e+27    0.0000000e+00
0238    1.8062543e-05    1.8110661e-05    1.8159031e-05    2.3639100e+27   -1.9175559e+27    4.2814660e+27    0.0000000e+00
0239    1.8159031e-05    1.8207402e-05    1.8256034e-05    2.4019951e+27   -1.9479620e+27    4.3499571e+27    0.0000000e+00
0240    1.8256034e-05    1.8304665e-05    1.8353554e-05    2.4406946e+27   -1.9788680e+27    4.4195627e+27    3.0984772e+20
0241    1.8353554e-05    1.8402443e-05    1.8451596e-05    2.4800169e+27   -2.0102807e+27    4.4902976e+27    0.0000000e+00
0242    1.8451596e-05    1.8500747e-05    1.8550161e-05    2.5199734e+27   -2.0422100e+27    4.5621832e+27    0.0000000e+00
0243    1.8550161e-05    1.8599574e-05    1.8649253e-05    2.5605728e+27   -2.0746640e+27    4.6352371e+27    3.1991214e+20
0244    1.8649253e-05    1.8698931e-05    1.8748873e-05    2.6018271e+27   -2.1076522e+27    4.7094797e+27    3.2333914e+20
0245    1.8748873e-05    1.8798815e-05    1.8849027e-05    2.6437454e+27   -2.1411835e+27    4.7849290e+27    3.2680276e+20
0246    1.8849027e-05    1.8899236e-05    1.8949715e-05    2.6863397e+27   -2.1752675e+27    4.8616075e+27    0.0000000e+00
0247    1.8949715e-05    1.9000194e-05    1.9050942e-05    2.7296199e+27   -2.2099136e+27    4.9395334e+27    0.0000000e+00
0248    1.9050942e-05    1.9101688e-05    1.9152707e-05    2.7735975e+27   -2.2451317e+27    5.0187292e+27    0.0000000e+00
0249    1.9152707e-05    1.9203726e-05    1.9255018e-05    2.8182835e+27   -2.2809315e+27    5.0992149e+27    0.0000000e+00
0250    1.9255018e-05    1.9306310e-05    1.9357874e-05    2.8636897e+27   -2.3173229e+27    5.1810128e+27    0.0000000e+00
0251    1.9357874e-05    1.9409441e-05    1.9461280e-05    2.9098275e+27   -2.3543166e+27    5.2641441e+27    0.0000000e+00
0252    1.9461280e-05    1.9513122e-05    1.9565239e-05    2.9567079e+27   -2.3919227e+27    5.3486308e+27    0.0000000e+00
0253    1.9565239e-05    1.9617359e-05    1.9669755e-05    3.0043445e+27   -2.4301521e+27    5.4344964e+27    0.0000000e+00
0254    1.9669755e-05    1.9722151e-05    1.9774825e-05    3.0527481e+27   -2.4690158e+27    5.5217640e+27    0.0000000e+00
0255    1.9774825e-05    1.9827503e-05    1.9880461e-05    3.1019313e+27   -2.5085240e+27    5.6104553e+27    0.0000000e+00
0256    1.9880461e-05    1.9933419e-05    1.9986657e-05    3.1519078e+27   -2.5486895e+27    5.7005970e+27    0.0000000e+00
0257    1.9986657e-05    2.0039899e-05    2.0093423e-05    3.2026889e+27   -2.5895224e+27    5.7922109e+27    3.7137770e+20
0258    2.0093423e-05    2.0146948e-05    2.0200760e-05    3.2542878e+27   -2.6310349e+27    5.8853224e+27    0.0000000e+00
0259    2.0200760e-05    2.0254571e-05    2.0308669e-05    3.3067185e+27   -2.6732393e+27    5.9799575e+27    0.0000000e+00
0260    2.0308669e-05    2.0362766e-05    2.0417154e-05    3.3599939e+27   -2.7161470e+27    6.0761409e+27    0.0000000e+00
0261    2.0417154e-05    2.0471540e-05    2.0526217e-05    3.4141272e+27   -2.7597707e+27    6.1738980e+27    3.8754822e+20
0262    2.0526217e-05    2.0580896e-05    2.0635865e-05    3.4691334e+27   -2.8041238e+27    6.2732572e+27    0.0000000e+00
0263    2.0635865e-05    2.0690835e-05    2.0746100e-05    3.5250249e+27   -2.8492180e+27    6.3742432e+27    0.0000000e+00
0264    2.0746100e-05    2.0801363e-05    2.0856920e-05    3.5818176e+27   -2.8950674e+27    6.4768850e+27    0.0000000e+00
0265    2.0856920e-05    2.0912479e-05    2.0968335e-05    3.6395252e+27   -2.9416846e+27    6.5812098e+27    0.0000000e+00
0266    2.0968335e-05    2.1024191e-05    2.1080345e-05    3.6981622e+27   -2.9890838e+27    6.6872464e+27    0.0000000e+00
0267    2.1080345e-05    2.1136497e-05    2.1192951e-05    3.7577440e+27   -3.0372780e+27    6.7950220e+27    4.1313384e+20
0268    2.1192951e-05    2.1249405e-05    2.1306159e-05    3.8182854e+27   -3.0862822e+27    6.9045679e+27    4.1755940e+20
0269    2.1306159e-05    2.1362916e-05    2.1419974e-05    3.8798030e+27   -3.1361112e+27    7.0159142e+27    0.0000000e+00
0270    2.1419974e-05    2.1477032e-05    2.1534397e-05    3.9423112e+27   -3.1867710e+27    7.1290822e+27    0.0000000e+00
0271    2.1534397e-05    2.1591759e-05    2.1649428e-05    4.0058268e+27   -3.2382743e+27    7.2441013e+27    0.0000000e+00
0272    2.1649428e-05    2.1707099e-05    2.1765076e-05    4.0703656e+27   -3.2906359e+27    7.3610017e+27    0.0000000e+00
0273    2.1765076e-05    2.1823054e-05    2.1881342e-05    4.1359439e+27   -3.3438708e+27    7.4798147e+27    0.0000000e+00
0274    2.1881342e-05    2.1939628e-05    2.1998227e-05    4.2025791e+27   -3.3979936e+27    7.6005727e+27    0.0000000e+00
0275    2.1998227e-05    2.2056825e-05    2.2115739e-05    4.2702873e+27   -3.4530201e+27    7.7233076e+27    0.0000000e+00
0276    2.2115739e-05    2.2174650e-05    2.2233875e-05    4.3390874e+27   -3.5089668e+27    7.8480542e+27    0.0000000e+00
0277    2.2233875e-05    2.2293103e-05    2.2352648e-05    4.4089947e+27   -3.5658486e+27    7.9748433e+27    0.0000000e+00
0278    2.2352648e-05    2.2412189e-05    2.2472050e-05    4.4800297e+27   -3.6236831e+27    8.1037125e+27    0.0000000e+00
0279    2.2472050e-05    2.2531911e-05    2.2592092e-05    4.5522090e+27   -3.6824866e+27    8.2346956e+27    0.0000000e+00
0280    2.2592092e-05    2.2652273e-05    2.2712775e-05    4.6255503e+27   -3.7422753e+27    8.3678256e+27    0.0000000e+00
0281    2.2712775e-05    2.2773278e-05    2.2834101e-05    4.7000737e+27   -3.8030675e+27    8.5031409e+27    0.0000000e+00
0282    2.2834101e-05    2.2894928e-05    2.2956079e-05    4.7757971e+27   -3.8648804e+27    8.6406775e+27    0.0000000e+00
0283    2.2956079e-05    2.3017228e-05    2.3078706e-05    4.8527404e+27   -3.9277324e+27    8.7804725e+27    0.0000000e+00
0284    2.3078706e-05    2.3140181e-05    2.3201988e-05    4.9309242e+27   -3.9916414e+27    8.9225656e+27    0.0000000e+00
0285    2.3201988e-05    2.3263792e-05    2.3325927e-05    5.0103671e+27   -4.0566264e+27    9.0669932e+27    0.0000000e+00
0286    2.3325927e-05    2.3388066e-05    2.3450531e-05    5.0910906e+27   -4.1227071e+27    9.2137974e+27    0.0000000e+00
0287    2.3450531e-05    2.3512999e-05    2.3575800e-05    5.1731140e+27   -4.1899017e+27    9.3630160e+27    0.0000000e+00
0288    2.3575800e-05    2.3638602e-05    2.3701739e-05    5.2564590e+27   -4.2582308e+27    9.5146901e+27    0.0000000e+00
0289    2.3701739e-05    2.3764875e-05    2.3828348e-05    5.3411464e+27   -4.3277139e+27    9.6688600e+27    0.0000000e+00
0290    2.3828348e-05    2.3891822e-05    2.3955634e-05    5.4271986e+27   -4.3983720e+27    9.8255712e+27    0.0000000e+00
0291    2.3955634e-05    2.4019449e-05    2.4083603e-05    5.5146379e+27   -4.4702269e+27    9.9848643e+27    1.0670403e+21
0292    2.4083603e-05    2.4147756e-05    2.4212253e-05    5.6034851e+27   -4.5432991e+27    1.0146785e+28    0.0000000e+00
0293    2.4212253e-05    2.4276749e-05    2.4341591e-05    5.6937644e+27   -4.6176096e+27    1.0311373e+28    1.0900233e+21
0294    2.4341591e-05    2.4406432e-05    2.4471619e-05    5.7854975e+27   -4.6931817e+27    1.0478680e+28    0.0000000e+00
0295    2.4471619e-05    2.4536806e-05    2.4602341e-05    5.8787082e+27   -4.7700376e+27    1.0648746e+28    0.0000000e+00
0296    2.4602341e-05    2.4667877e-05    2.4733763e-05    5.9734217e+27   -4.8482010e+27    1.0821623e+28    1.1254296e+21
0297    2.4733763e-05    2.4799649e-05    2.4865887e-05    6.0696606e+27   -4.9276950e+27    1.0997356e+28    0.0000000e+00
0298    2.4865887e-05    2.4932124e-05    2.4998715e-05    6.1674496e+27   -5.0085425e+27    1.1175993e+28    0.0000000e+00
0299    2.4998715e-05    2.5065307e-05    2.5132254e-05    6.2668141e+27   -5.0907695e+27    1.1357584e+28    0.0000000e+00
0300    2.5132254e-05    2.5199201e-05    2.5266507e-05    6.3677806e+27   -5.1744008e+27    1.1542180e+28    0.0000000e+00
0301    2.5266507e-05    2.5333811e-05    2.5401476e-05    6.4703729e+27   -5.2594607e+27    1.1729834e+28    0.0000000e+00
0302    2.5401476e-05    2.5469140e-05    2.5537165e-05    6.5746185e+27   -5.3459762e+27    1.1920594e+28    1.1997294e+21
0303    2.5537165e-05    2.5605192e-05    2.5673580e-05    6.6805430e+27   -5.4339657e+27    1.2114509e+28    0.0000000e+00
0304    2.5673580e-05    2.5741971e-05    2.5810725e-05    6.7881746e+27   -5.5234534e+27    1.2311627e+28    0.0000000e+00
0305    2.5810725e-05    2.5879481e-05    2.5948601e-05    6.8975404e+27   -5.6144658e+27    1.2512006e+28    0.0000000e+00
0306    2.5948601e-05    2.6017724e-05    2.6087215e-05    7.0086672e+27   -5.7070289e+27    1.2715697e+28    1.2519682e+21
0307    2.6087215e-05    2.6156704e-05    2.6226568e-05    7.1215843e+27   -5.8011716e+27    1.2922757e+28    1.2653795e+21
0308    2.6226568e-05    2.6296429e-05    2.6366664e-05    7.2363218e+27   -5.8969241e+27    1.3133245e+28    0.0000000e+00
0309    2.6366664e-05    2.6436899e-05    2.6507510e-05    7.3529076e+27   -5.9943123e+27    1.3347220e+28    0.0000000e+00
0310    2.6507510e-05    2.6578122e-05    2.6649110e-05    7.4713723e+27   -6.0933681e+27    1.3564740e+28    0.0000000e+00
0311    2.6649110e-05    2.6720096e-05    2.6791466e-05    7.5917437e+27   -6.1941192e+27    1.3785863e+28    0.0000000e+00
0312    2.6791466e-05    2.6862832e-05    2.6934578e-05    7.7140559e+27   -6.2965992e+27    1.4010655e+28    0.0000000e+00
0313    2.6934578e-05    2.7006328e-05    2.7078460e-05    7.8383385e+27   -6.4008378e+27    1.4239176e+28    0.0000000e+00
0314    2.7078460e-05    2.7150591e-05    2.7223108e-05    7.9646223e+27   -6.5068650e+27    1.4471488e+28    0.0000000e+00
0315    2.7223108e-05    2.7295626e-05    2.7368529e-05    8.0929426e+27   -6.6147173e+27    1.4707659e+28    0.0000000e+00
0316    2.7368529e-05    2.7441434e-05    2.7514727e-05    8.2233289e+27   -6.7244250e+27    1.4947754e+28    0.0000000e+00
0317    2.7514727e-05    2.7588021e-05    2.7661705e-05    8.3558161e+27   -6.8360233e+27    1.5191839e+28    0.0000000e+00
0318    2.7661705e-05    2.7735390e-05    2.7809469e-05    8.4904371e+27   -6.9495455e+27    1.5439983e+28    0.0000000e+00
0319    2.7809469e-05    2.7883549e-05    2.7958022e-05    8.6272270e+27   -7.0650268e+27    1.5692255e+28    1.4379732e+21
0320    2.7958022e-05    2.8032497e-05    2.8107370e-05    8.7662222e+27   -7.1825051e+27    1.5948728e+28    0.0000000e+00
0321    2.8107370e-05    2.8182241e-05    2.8257515e-05    8.9074558e+27   -7.3020147e+27    1.6209470e+28    1.4689458e+21
0322    2.8257515e-05    2.8332786e-05    2.8408460e-05    9.0509649e+27   -7.4235932e+27    1.6474559e+28    1.4846814e+21
0323    2.8408460e-05    2.8484135e-05    2.8560215e-05    9.1967869e+27   -7.5472796e+27    1.6744067e+28    0.0000000e+00
0324    2.8560215e-05    2.8636292e-05    2.8712779e-05    9.3449564e+27   -7.6731118e+27    1.7018069e+28    0.0000000e+00
0325    2.8712779e-05    2.8789262e-05    2.8866156e-05    9.4955143e+27   -7.8011298e+27    1.7296645e+28    0.0000000e+00
0326    2.8866156e-05    2.8943050e-05    2.9020353e-05    9.6484978e+27   -7.9313739e+27    1.7579871e+28    1.5493278e+21
0327    2.9020353e-05    2.9097659e-05    2.9175375e-05    9.8039463e+27   -8.0638847e+27    1.7867830e+28    0.0000000e+00
0328    2.9175375e-05    2.9253093e-05    2.9331226e-05    9.9618982e+27   -8.1987029e+27    1.8160601e+28    0.0000000e+00
0329    2.9331226e-05    2.9409357e-05    2.9487908e-05    1.0122395e+28   -8.3358747e+27    1.8458271e+28    1.5996531e+21
0330    2.9487908e-05    2.9566456e-05    2.9645425e-05    1.0285477e+28   -8.4754413e+27    1.8760917e+28    1.6167887e+21
0331    2.9645425e-05    2.9724395e-05    2.9803788e-05    1.0451189e+28   -8.6174476e+27    1.9068636e+28    0.0000000e+00
0332    2.9803788e-05    2.9883178e-05    2.9962994e-05    1.0619568e+28   -8.7619396e+27    1.9381508e+28    0.0000000e+00
0333    2.9962994e-05    3.0042809e-05    3.0123050e-05    1.0790662e+28   -8.9089622e+27    1.9699623e+28    1.6693055e+21
0334    3.0123050e-05    3.0203293e-05    3.0283963e-05    1.0964511e+28   -9.0585638e+27    2.0023075e+28    0.0000000e+00
0335    3.0283963e-05    3.0364634e-05    3.0445734e-05    1.1141159e+28   -9.2107922e+27    2.0351952e+28    0.0000000e+00
0336    3.0445734e-05    3.0526837e-05    3.0608371e-05    1.1320655e+28   -9.3656971e+27    2.0686352e+28    1.7235279e+21
0337    3.0608371e-05    3.0689906e-05    3.0771876e-05    1.1503044e+28   -9.5233279e+27    2.1026372e+28    1.7419906e+21
0338    3.0771876e-05    3.0853844e-05    3.0936251e-05    1.1688369e+28   -9.6837308e+27    2.1372101e+28    0.0000000e+00
0339    3.0936251e-05    3.1018662e-05    3.1101510e-05    1.1876682e+28   -9.8469540e+27    2.1723637e+28    1.7795117e+21
0340    3.1101510e-05    3.1184358e-05    3.1267649e-05    1.2068026e+28   -1.0013049e+28    2.2081075e+28    0.0000000e+00
0341    3.1267649e-05    3.1350937e-05    3.1434676e-05    1.2262453e+28   -1.0182068e+28    2.2444522e+28    0.0000000e+00
0342    3.1434676e-05    3.1518412e-05    3.1602591e-05    1.2460017e+28   -1.0354071e+28    2.2814088e+28    0.0000000e+00
0343    3.1602591e-05    3.1686774e-05    3.1771408e-05    1.2660758e+28   -1.0529106e+28    2.3189865e+28    0.0000000e+00
0344    3.1771408e-05    3.1856041e-05    3.1941127e-05    1.2864738e+28   -1.0707239e+28    2.3571976e+28    0.0000000e+00
0345    3.1941127e-05    3.2026208e-05    3.2111748e-05    1.3071999e+28   -1.0888520e+28    2.3960518e+28    1.8969933e+21
0346    3.2111748e-05    3.2197288e-05    3.2283286e-05    1.3282603e+28   -1.1073012e+28    2.4355617e+28    0.0000000e+00
0347    3.2283286e-05    3.2369284e-05    3.2455737e-05    1.3496601e+28   -1.1260779e+28    2.4757379e+28    0.0000000e+00
0348    3.2455737e-05    3.2542190e-05    3.2629108e-05    1.3714043e+28   -1.1451876e+28    2.5165918e+28    0.0000000e+00
0349    3.2629108e-05    3.2716027e-05    3.2803408e-05    1.3934989e+28   -1.1646372e+28    2.5581361e+28    0.0000000e+00
0350    3.2803408e-05    3.2890792e-05    3.2978634e-05    1.4159498e+28   -1.1844329e+28    2.6003827e+28    0.0000000e+00
0351    3.2978634e-05    3.3066484e-05    3.3154804e-05    1.4387616e+28   -1.2045809e+28    2.6433427e+28    2.0222312e+21
0352    3.3154804e-05    3.3243123e-05    3.3331911e-05    1.4619416e+28   -1.2250887e+28    2.6870303e+28    0.0000000e+00
0353    3.3331911e-05    3.3420700e-05    3.3509961e-05    1.4854949e+28   -1.2459625e+28    2.7314571e+28    2.0657885e+21
0354    3.3509961e-05    3.3599226e-05    3.3688968e-05    1.5094275e+28   -1.2672093e+28    2.7766365e+28    0.0000000e+00
0355    3.3688968e-05    3.3778710e-05    3.3868928e-05    1.5337457e+28   -1.2888365e+28    2.8225823e+28    0.0000000e+00
0356    3.3868928e-05    3.3959150e-05    3.4049852e-05    1.5584557e+28   -1.3108514e+28    2.8693070e+28    2.1328893e+21
0357    3.4049852e-05    3.4140554e-05    3.4231740e-05    1.5835638e+28   -1.3332612e+28    2.9168249e+28    2.1557373e+21
0358    3.4231740e-05    3.4322926e-05    3.4414599e-05    1.6090764e+28   -1.3560735e+28    2.9651498e+28    0.0000000e+00
0359    3.4414599e-05    3.4506273e-05    3.4598434e-05    1.6349999e+28   -1.3792961e+28    3.0142960e+28    0.0000000e+00
0360    3.4598434e-05    3.4690602e-05    3.4783254e-05    1.6613413e+28   -1.4029370e+28    3.0642784e+28    0.0000000e+00
0361    3.4783254e-05    3.4875909e-05    3.4969060e-05    1.6881067e+28   -1.4270039e+28    3.1151105e+28    0.0000000e+00
0362    3.4969060e-05    3.5062214e-05    3.5155859e-05    1.7153036e+28   -1.4515054e+28    3.1668090e+28    0.0000000e+00
0363    3.5155859e-05    3.5249508e-05    3.5343655e-05    1.7429383e+28   -1.4764494e+28    3.2193879e+28    0.0000000e+00
