Spectra extracted from: /Users/belmont/Recherche/codes/BELM/belm/simu000/with_induced.txt
At local time: 11:34:36,  07/13/2021
Author: belmont
 
PARAMETERS:-----------------------------------
time      = 0.00e+00
Rcm       = 5.00e+07
tau       = 2.40e+00
lb        = 1.62e-02
beta      = 2.91e+08
lth       = 9.49e+00
lc        = 0.00e+00
Tp        = 1.00e+06
pinj      = 1.57e-01
lnth      = 0.00e+00
p1        = 8.31e-01
p2        = 1.00e+03
gamma_inj = 5.00e+00
linjw     = 0.00e+00
kTin      = 1.00e+00
kTout     = 1.00e-10
linjem    = 0.00e+00
linjep    = 0.00e+00
lslh      = 0.00e+00
lh        = 0.00e+00
llll      = 0.00e+00
lblh      = 0.00e+00
lnthlh    = 0.00e+00
par3      = 0.00e+00
y         = 0.00e+00
rr        = 0.00e+00
qsto      = 1.67e+00
lsto      = 0.00e+00
lstotot   = 0.00e+00
tau_inj   = 0.00e+00
kTin_inj  = 0.00e+00
pinj_inj  = 0.00e+00
 
PHOTON DISTRIBUTIONS:-------------------------
 #bin     Emin(keV)         E(keV)          Emax(keV)        SPECTRUM         Compton          Synchrotron      Error           
-----------------------------------------------
1854    9.9037446e-02    9.9301256e-02    9.9566489e-02    3.7681269e+30    3.7681266e+30    0.0000000e+00    2.7828147e+23
1855    9.9566489e-02    9.9831708e-02    1.0009835e-01    3.7780969e+30    3.7780966e+30    0.0000000e+00    2.8126248e+23
1856    1.0009835e-01    1.0036500e-01    1.0063305e-01    3.7880935e+30    3.7880932e+30    0.0000000e+00    5.6855088e+23
1857    1.0063305e-01    1.0090113e-01    1.0117062e-01    3.7981161e+30    3.7981158e+30    0.0000000e+00    2.8732063e+23
1858    1.0117062e-01    1.0144012e-01    1.0171106e-01    3.8081653e+30    3.8081650e+30    0.0000000e+00    2.9039845e+23
1859    1.0171106e-01    1.0198200e-01    1.0225438e-01    3.8182420e+30    3.8182417e+30    0.0000000e+00    2.9350928e+23
1860    1.0225438e-01    1.0252676e-01    1.0280060e-01    3.8283447e+30    3.8283441e+30    0.0000000e+00    5.9330681e+23
1861    1.0280060e-01    1.0307445e-01    1.0334975e-01    3.8384743e+30    3.8384740e+30    0.0000000e+00    2.9983122e+23
1862    1.0334975e-01    1.0362505e-01    1.0390183e-01    3.8486305e+30    3.8486302e+30    0.0000000e+00    3.0304304e+23
1863    1.0390183e-01    1.0417860e-01    1.0445685e-01    3.8588141e+30    3.8588138e+30    0.0000000e+00    3.0628931e+23
1864    1.0445685e-01    1.0473511e-01    1.0501484e-01    3.8690244e+30    3.8690241e+30    0.0000000e+00    3.0957034e+23
1865    1.0501484e-01    1.0529458e-01    1.0557581e-01    3.8792619e+30    3.8792616e+30    0.0000000e+00    3.1288650e+23
1866    1.0557581e-01    1.0585704e-01    1.0613978e-01    3.8895266e+30    3.8895263e+30    0.0000000e+00    3.1623819e+23
1867    1.0613978e-01    1.0642251e-01    1.0670675e-01    3.8998188e+30    3.8998185e+30    0.0000000e+00    3.1962580e+23
1868    1.0670675e-01    1.0699101e-01    1.0727677e-01    3.9101376e+30    3.9101373e+30    0.0000000e+00    3.2304969e+23
1869    1.0727677e-01    1.0756253e-01    1.0784982e-01    3.9204842e+30    3.9204839e+30    0.0000000e+00    3.2651025e+23
1870    1.0784982e-01    1.0813711e-01    1.0842593e-01    3.9308586e+30    3.9308583e+30    0.0000000e+00    3.3000789e+23
1871    1.0842593e-01    1.0871477e-01    1.0900512e-01    3.9412599e+30    3.9412596e+30    0.0000000e+00    3.3354300e+23
1872    1.0900512e-01    1.0929549e-01    1.0958742e-01    3.9516890e+30    3.9516887e+30    0.0000000e+00    3.3711598e+23
1873    1.0958742e-01    1.0987933e-01    1.1017281e-01    3.9621453e+30    3.9621450e+30    0.0000000e+00    3.4072722e+23
1874    1.1017281e-01    1.1046629e-01    1.1076133e-01    3.9726300e+30    3.9726297e+30    0.0000000e+00    3.4437715e+23
1875    1.1076133e-01    1.1105638e-01    1.1135300e-01    3.9831425e+30    3.9831419e+30    0.0000000e+00    3.4806617e+23
1876    1.1135300e-01    1.1164963e-01    1.1194783e-01    3.9936825e+30    3.9936822e+30    0.0000000e+00    3.5179472e+23
1877    1.1194783e-01    1.1224604e-01    1.1254583e-01    4.0042509e+30    4.0042503e+30    0.0000000e+00    3.5556323e+23
1878    1.1254583e-01    1.1284564e-01    1.1314704e-01    4.0148469e+30    4.0148466e+30    0.0000000e+00    3.5937205e+23
1879    1.1314704e-01    1.1344843e-01    1.1375144e-01    4.0254709e+30    4.0254706e+30    0.0000000e+00    3.6322172e+23
1880    1.1375144e-01    1.1405446e-01    1.1435909e-01    4.0361240e+30    4.0361237e+30    0.0000000e+00    3.6711265e+23
1881    1.1435909e-01    1.1466372e-01    1.1496998e-01    4.0468042e+30    4.0468039e+30    0.0000000e+00    3.7104523e+23
1882    1.1496998e-01    1.1527623e-01    1.1558413e-01    4.0575135e+30    4.0575129e+30    0.0000000e+00    3.7501993e+23
1883    1.1558413e-01    1.1589202e-01    1.1620155e-01    4.0682509e+30    4.0682506e+30    0.0000000e+00    3.7903718e+23
1884    1.1620155e-01    1.1651109e-01    1.1682228e-01    4.0790170e+30    4.0790167e+30    0.0000000e+00    3.8309751e+23
1885    1.1682228e-01    1.1713347e-01    1.1744633e-01    4.0898112e+30    4.0898112e+30    0.0000000e+00    0.0000000e+00
1886    1.1744633e-01    1.1775918e-01    1.1807370e-01    4.1006347e+30    4.1006347e+30    0.0000000e+00    0.0000000e+00
1887    1.1807370e-01    1.1838823e-01    1.1870443e-01    4.1114866e+30    4.1114863e+30    0.0000000e+00    3.9554132e+23
1888    1.1870443e-01    1.1902063e-01    1.1933853e-01    4.1223669e+30    4.1223669e+30    0.0000000e+00    0.0000000e+00
1889    1.1933853e-01    1.1965642e-01    1.1997601e-01    4.1332766e+30    4.1332763e+30    0.0000000e+00    4.0406090e+23
1890    1.1997601e-01    1.2029561e-01    1.2061691e-01    4.1442149e+30    4.1442146e+30    0.0000000e+00    4.0838926e+23
1891    1.2061691e-01    1.2093820e-01    1.2126122e-01    4.1551829e+30    4.1551823e+30    0.0000000e+00    4.1276402e+23
1892    1.2126122e-01    1.2158424e-01    1.2190898e-01    4.1661799e+30    4.1661793e+30    0.0000000e+00    4.1718566e+23
1893    1.2190898e-01    1.2223371e-01    1.2256020e-01    4.1772050e+30    4.1772047e+30    0.0000000e+00    4.2165460e+23
1894    1.2256020e-01    1.2288667e-01    1.2321489e-01    4.1882603e+30    4.1882600e+30    0.0000000e+00    4.2617145e+23
1895    1.2321489e-01    1.2354311e-01    1.2387308e-01    4.1993450e+30    4.1993444e+30    0.0000000e+00    4.3073666e+23
1896    1.2387308e-01    1.2420306e-01    1.2453479e-01    4.2104586e+30    4.2104583e+30    0.0000000e+00    4.3535080e+23
1897    1.2453479e-01    1.2486652e-01    1.2520003e-01    4.2216019e+30    4.2216013e+30    0.0000000e+00    4.4001433e+23
1898    1.2520003e-01    1.2553354e-01    1.2586883e-01    4.2327751e+30    4.2327745e+30    0.0000000e+00    4.4472791e+23
1899    1.2586883e-01    1.2620412e-01    1.2654120e-01    4.2439779e+30    4.2439779e+30    0.0000000e+00    0.0000000e+00
1900    1.2654120e-01    1.2687828e-01    1.2721716e-01    4.2552091e+30    4.2552088e+30    0.0000000e+00    4.5430685e+23
1901    1.2721716e-01    1.2755604e-01    1.2789673e-01    4.2664718e+30    4.2664715e+30    0.0000000e+00    4.5917351e+23
1902    1.2789673e-01    1.2823743e-01    1.2857993e-01    4.2777641e+30    4.2777641e+30    0.0000000e+00    0.0000000e+00
1903    1.2857993e-01    1.2892245e-01    1.2926678e-01    4.2890863e+30    4.2890857e+30    0.0000000e+00    4.6906377e+23
1904    1.2926678e-01    1.2961112e-01    1.2995730e-01    4.3004384e+30    4.3004378e+30    0.0000000e+00    4.7408846e+23
1905    1.2995730e-01    1.3030347e-01    1.3065152e-01    4.3118198e+30    4.3118195e+30    0.0000000e+00    4.7916693e+23
1906    1.3065152e-01    1.3099954e-01    1.3134943e-01    4.3232324e+30    4.3232318e+30    0.0000000e+00    4.8429985e+23
1907    1.3134943e-01    1.3169932e-01    1.3205108e-01    4.3346758e+30    4.3346752e+30    0.0000000e+00    4.8948785e+23
1908    1.3205108e-01    1.3240282e-01    1.3275647e-01    4.3461476e+30    4.3461476e+30    0.0000000e+00    0.0000000e+00
1909    1.3275647e-01    1.3311009e-01    1.3346563e-01    4.3576511e+30    4.3576505e+30    0.0000000e+00    5.0003088e+23
1910    1.3346563e-01    1.3382116e-01    1.3417858e-01    4.3691861e+30    4.3691855e+30    0.0000000e+00    5.0538736e+23
1911    1.3417858e-01    1.3453600e-01    1.3489534e-01    4.3807497e+30    4.3807491e+30    0.0000000e+00    5.1080108e+23
1912    1.3489534e-01    1.3525468e-01    1.3561593e-01    4.3923455e+30    4.3923455e+30    0.0000000e+00    0.0000000e+00
1913    1.3561593e-01    1.3597718e-01    1.3634036e-01    4.4039711e+30    4.4039705e+30    0.0000000e+00    5.2180327e+23
1914    1.3634036e-01    1.3670354e-01    1.3706866e-01    4.4156282e+30    4.4156275e+30    0.0000000e+00    5.2739292e+23
1915    1.3706866e-01    1.3743378e-01    1.3780087e-01    4.4273163e+30    4.4273157e+30    0.0000000e+00    5.3304249e+23
1916    1.3780087e-01    1.3816795e-01    1.3853697e-01    4.4390357e+30    4.4390351e+30    0.0000000e+00    5.3875258e+23
1917    1.3853697e-01    1.3890602e-01    1.3927701e-01    4.4507858e+30    4.4507855e+30    0.0000000e+00    2.7226191e+23
1918    1.3927701e-01    1.3964802e-01    1.4002101e-01    4.4625671e+30    4.4625665e+30    0.0000000e+00    5.5035684e+23
1919    1.4002101e-01    1.4039399e-01    1.4076898e-01    4.4743792e+30    4.4743786e+30    0.0000000e+00    5.5625231e+23
1920    1.4076898e-01    1.4114395e-01    1.4152093e-01    4.4862234e+30    4.4862234e+30    0.0000000e+00    2.8110552e+23
1921    1.4152093e-01    1.4189792e-01    1.4227691e-01    4.4980993e+30    4.4980987e+30    0.0000000e+00    5.6823358e+23
1922    1.4227691e-01    1.4265592e-01    1.4303695e-01    4.5100063e+30    4.5100057e+30    0.0000000e+00    5.7432061e+23
1923    1.4303695e-01    1.4341795e-01    1.4380100e-01    4.5219447e+30    4.5219444e+30    0.0000000e+00    2.9023642e+23
1924    1.4380100e-01    1.4418407e-01    1.4456917e-01    4.5339143e+30    4.5339140e+30    0.0000000e+00    2.9334544e+23
1925    1.4456917e-01    1.4495428e-01    1.4534144e-01    4.5459162e+30    4.5459159e+30    0.0000000e+00    2.9648782e+23
1926    1.4534144e-01    1.4572860e-01    1.4611784e-01    4.5579508e+30    4.5579502e+30    0.0000000e+00    5.9932776e+23
1927    1.4611784e-01    1.4650704e-01    1.4689836e-01    4.5700161e+30    4.5700158e+30    0.0000000e+00    3.0287388e+23
1928    1.4689836e-01    1.4728968e-01    1.4768307e-01    4.5821145e+30    4.5821142e+30    0.0000000e+00    3.0611839e+23
1929    1.4768307e-01    1.4807646e-01    1.4847197e-01    4.5942442e+30    4.5942439e+30    0.0000000e+00    3.0939755e+23
1930    1.4847197e-01    1.4886746e-01    1.4926508e-01    4.6064066e+30    4.6064060e+30    0.0000000e+00    6.2542374e+23
1931    1.4926508e-01    1.4966269e-01    1.5006241e-01    4.6186011e+30    4.6186008e+30    0.0000000e+00    3.1606169e+23
1932    1.5006241e-01    1.5046217e-01    1.5086403e-01    4.6308278e+30    4.6308275e+30    0.0000000e+00    3.1944742e+23
1933    1.5086403e-01    1.5126590e-01    1.5166992e-01    4.6430875e+30    4.6430872e+30    0.0000000e+00    3.2286940e+23
1934    1.5166992e-01    1.5207393e-01    1.5248011e-01    4.6553790e+30    4.6553787e+30    0.0000000e+00    3.2632798e+23
1935    1.5248011e-01    1.5288629e-01    1.5329462e-01    4.6677040e+30    4.6677037e+30    0.0000000e+00    3.2982371e+23
1936    1.5329462e-01    1.5370297e-01    1.5411352e-01    4.6800616e+30    4.6800613e+30    0.0000000e+00    3.3335688e+23
1937    1.5411352e-01    1.5452404e-01    1.5493675e-01    4.6924519e+30    4.6924516e+30    0.0000000e+00    3.3692783e+23
1938    1.5493675e-01    1.5534948e-01    1.5576440e-01    4.7048754e+30    4.7048748e+30    0.0000000e+00    6.8107418e+23
1939    1.5576440e-01    1.5617932e-01    1.5659647e-01    4.7173307e+30    4.7173304e+30    0.0000000e+00    3.4418494e+23
1940    1.5659647e-01    1.5701360e-01    1.5743297e-01    4.7298198e+30    4.7298195e+30    0.0000000e+00    3.4787191e+23
1941    1.5743297e-01    1.5785234e-01    1.5827397e-01    4.7423422e+30    4.7423419e+30    0.0000000e+00    3.5159836e+23
1942    1.5827397e-01    1.5869556e-01    1.5911941e-01    4.7548987e+30    4.7548981e+30    0.0000000e+00    3.5536478e+23
1943    1.5911941e-01    1.5954329e-01    1.5996942e-01    4.7674872e+30    4.7674869e+30    0.0000000e+00    3.5917151e+23
1944    1.5996942e-01    1.6039555e-01    1.6082394e-01    4.7801096e+30    4.7801093e+30    0.0000000e+00    3.6301903e+23
1945    1.6082394e-01    1.6125233e-01    1.6168304e-01    4.7927653e+30    4.7927650e+30    0.0000000e+00    3.6690769e+23
1946    1.6168304e-01    1.6211373e-01    1.6254672e-01    4.8054553e+30    4.8054550e+30    0.0000000e+00    3.7083814e+23
1947    1.6254672e-01    1.6297971e-01    1.6341501e-01    4.8181787e+30    4.8181784e+30    0.0000000e+00    3.7481060e+23
1948    1.6341501e-01    1.6385032e-01    1.6428794e-01    4.8309359e+30    4.8309353e+30    0.0000000e+00    3.7882565e+23
1949    1.6428794e-01    1.6472559e-01    1.6516554e-01    4.8437272e+30    4.8437269e+30    0.0000000e+00    3.8288372e+23
1950    1.6516554e-01    1.6560552e-01    1.6604783e-01    4.8565521e+30    4.8565518e+30    0.0000000e+00    3.8698524e+23
1951    1.6604783e-01    1.6649015e-01    1.6693482e-01    4.8694109e+30    4.8694105e+30    0.0000000e+00    3.9113067e+23
1952    1.6693482e-01    1.6737951e-01    1.6782656e-01    4.8823043e+30    4.8823040e+30    0.0000000e+00    3.9532053e+23
1953    1.6782656e-01    1.6827361e-01    1.6872306e-01    4.8952317e+30    4.8952311e+30    0.0000000e+00    3.9955525e+23
1954    1.6872306e-01    1.6917251e-01    1.6962436e-01    4.9081941e+30    4.9081938e+30    0.0000000e+00    4.0383540e+23
1955    1.6962436e-01    1.7007619e-01    1.7053045e-01    4.9211904e+30    4.9211897e+30    0.0000000e+00    4.0816134e+23
1956    1.7053045e-01    1.7098472e-01    1.7144141e-01    4.9342214e+30    4.9342208e+30    0.0000000e+00    4.1253365e+23
1957    1.7144141e-01    1.7189808e-01    1.7235720e-01    4.9472865e+30    4.9472862e+30    0.0000000e+00    4.1695277e+23
1958    1.7235720e-01    1.7281634e-01    1.7327790e-01    4.9603874e+30    4.9603867e+30    0.0000000e+00    4.2141929e+23
1959    1.7327790e-01    1.7373949e-01    1.7420353e-01    4.9735223e+30    4.9735220e+30    0.0000000e+00    4.2593359e+23
1960    1.7420353e-01    1.7466758e-01    1.7513409e-01    4.9866930e+30    4.9866924e+30    0.0000000e+00    4.3049628e+23
1961    1.7513409e-01    1.7560062e-01    1.7606963e-01    4.9998975e+30    4.9998972e+30    0.0000000e+00    4.3510782e+23
1962    1.7606963e-01    1.7653865e-01    1.7701016e-01    5.0131373e+30    5.0131370e+30    0.0000000e+00    4.3976876e+23
1963    1.7701016e-01    1.7748168e-01    1.7795572e-01    5.0264128e+30    5.0264122e+30    0.0000000e+00    4.4447963e+23
1964    1.7795572e-01    1.7842975e-01    1.7890632e-01    5.0397231e+30    5.0397225e+30    0.0000000e+00    4.4924094e+23
1965    1.7890632e-01    1.7938291e-01    1.7986202e-01    5.0530703e+30    5.0530697e+30    0.0000000e+00    4.5405338e+23
1966    1.7986202e-01    1.8034114e-01    1.8082282e-01    5.0664513e+30    5.0664506e+30    0.0000000e+00    4.5891727e+23
1967    1.8082282e-01    1.8130448e-01    1.8178874e-01    5.0798688e+30    5.0798682e+30    0.0000000e+00    4.6383329e+23
1968    1.8178874e-01    1.8227299e-01    1.8275982e-01    5.0933217e+30    5.0933211e+30    0.0000000e+00    4.6880195e+23
1969    1.8275982e-01    1.8324666e-01    1.8373609e-01    5.1068103e+30    5.1068097e+30    0.0000000e+00    4.7382386e+23
1970    1.8373609e-01    1.8422551e-01    1.8471758e-01    5.1203340e+30    5.1203340e+30    0.0000000e+00    4.7889953e+23
1971    1.8471758e-01    1.8520962e-01    1.8570431e-01    5.1338945e+30    5.1338939e+30    0.0000000e+00    4.8402956e+23
1972    1.8570431e-01    1.8619898e-01    1.8669629e-01    5.1474907e+30    5.1474901e+30    0.0000000e+00    4.8921457e+23
1973    1.8669629e-01    1.8719362e-01    1.8769360e-01    5.1611237e+30    5.1611231e+30    0.0000000e+00    4.9445514e+23
1974    1.8769360e-01    1.8819357e-01    1.8869624e-01    5.1747919e+30    5.1747913e+30    0.0000000e+00    4.9975177e+23
1975    1.8869624e-01    1.8919888e-01    1.8970421e-01    5.1884975e+30    5.1884975e+30    0.0000000e+00    0.0000000e+00
1976    1.8970421e-01    1.9020954e-01    1.9071758e-01    5.2022387e+30    5.2022381e+30    0.0000000e+00    5.1051598e+23
1977    1.9071758e-01    1.9122560e-01    1.9173636e-01    5.2160174e+30    5.2160168e+30    0.0000000e+00    5.1598480e+23
1978    1.9173636e-01    1.9224711e-01    1.9276057e-01    5.2298330e+30    5.2298324e+30    0.0000000e+00    5.2151215e+23
1979    1.9276057e-01    1.9327405e-01    1.9379027e-01    5.2436837e+30    5.2436837e+30    0.0000000e+00    5.2709867e+23
1980    1.9379027e-01    1.9430648e-01    1.9482546e-01    5.2575718e+30    5.2575712e+30    0.0000000e+00    5.3274496e+23
1981    1.9482546e-01    1.9534445e-01    1.9586618e-01    5.2714981e+30    5.2714975e+30    0.0000000e+00    5.3845192e+23
1982    1.9586618e-01    1.9638793e-01    1.9691247e-01    5.2854606e+30    5.2854600e+30    0.0000000e+00    5.4421991e+23
1983    1.9691247e-01    1.9743700e-01    1.9796434e-01    5.2994593e+30    5.2994593e+30    0.0000000e+00    0.0000000e+00
1984    1.9796434e-01    1.9849168e-01    1.9902183e-01    5.3134968e+30    5.3134968e+30    0.0000000e+00    0.0000000e+00
1985    1.9902183e-01    1.9955198e-01    2.0008497e-01    5.3275705e+30    5.3275699e+30    0.0000000e+00    5.6189719e+23
1986    2.0008497e-01    2.0061795e-01    2.0115378e-01    5.3416829e+30    5.3416823e+30    0.0000000e+00    5.6791642e+23
1987    2.0115378e-01    2.0168963e-01    2.0222832e-01    5.3558321e+30    5.3558315e+30    0.0000000e+00    5.7400006e+23
1988    2.0222832e-01    2.0276701e-01    2.0330858e-01    5.3700183e+30    5.3700183e+30    0.0000000e+00    0.0000000e+00
1989    2.0330858e-01    2.0385017e-01    2.0439462e-01    5.3842431e+30    5.3842425e+30    0.0000000e+00    5.8636352e+23
1990    2.0439462e-01    2.0493908e-01    2.0548646e-01    5.3985054e+30    5.3985048e+30    0.0000000e+00    5.9264471e+23
1991    2.0548646e-01    2.0603384e-01    2.0658413e-01    5.4128058e+30    5.4128052e+30    0.0000000e+00    5.9899323e+23
1992    2.0658413e-01    2.0713444e-01    2.0768768e-01    5.4271442e+30    5.4271436e+30    0.0000000e+00    6.0540975e+23
1993    2.0768768e-01    2.0824090e-01    2.0879710e-01    5.4415202e+30    5.4415196e+30    0.0000000e+00    6.1189500e+23
1994    2.0879710e-01    2.0935330e-01    2.0991246e-01    5.4559354e+30    5.4559354e+30    0.0000000e+00    0.0000000e+00
1995    2.0991246e-01    2.1047162e-01    2.1103378e-01    5.4703881e+30    5.4703875e+30    0.0000000e+00    6.2507462e+23
1996    2.1103378e-01    2.1159592e-01    2.1216108e-01    5.4848801e+30    5.4848795e+30    0.0000000e+00    6.3177065e+23
1997    2.1216108e-01    2.1272624e-01    2.1329440e-01    5.4994108e+30    5.4994102e+30    0.0000000e+00    6.3853823e+23
1998    2.1329440e-01    2.1386257e-01    2.1443379e-01    5.5139790e+30    5.5139784e+30    0.0000000e+00    6.4537836e+23
1999    2.1443379e-01    2.1500500e-01    2.1557926e-01    5.5285876e+30    5.5285870e+30    0.0000000e+00    6.5229186e+23
2000    2.1557926e-01    2.1615352e-01    2.1673083e-01    5.5432338e+30    5.5432338e+30    0.0000000e+00    0.0000000e+00
2001    2.1673083e-01    2.1730816e-01    2.1788858e-01    5.5579192e+30    5.5579186e+30    0.0000000e+00    6.6634158e+23
2002    2.1788858e-01    2.1846899e-01    2.1905249e-01    5.5726439e+30    5.5726433e+30    0.0000000e+00    3.3673980e+23
2003    2.1905249e-01    2.1963601e-01    2.2022264e-01    5.5874073e+30    5.5874067e+30    0.0000000e+00    6.8069401e+23
2004    2.2022264e-01    2.2080927e-01    2.2139904e-01    5.6022100e+30    5.6022100e+30    0.0000000e+00    3.4399283e+23
2005    2.2139904e-01    2.2198880e-01    2.2258170e-01    5.6170532e+30    5.6170532e+30    0.0000000e+00    3.4767778e+23
2006    2.2258170e-01    2.2317462e-01    2.2377069e-01    5.6319357e+30    5.6319351e+30    0.0000000e+00    7.0280430e+23
2007    2.2377069e-01    2.2436678e-01    2.2496605e-01    5.6468568e+30    5.6468568e+30    0.0000000e+00    3.5516644e+23
2008    2.2496605e-01    2.2556530e-01    2.2616777e-01    5.6618179e+30    5.6618173e+30    0.0000000e+00    7.1794209e+23
2009    2.2616777e-01    2.2677024e-01    2.2737592e-01    5.6768195e+30    5.6768189e+30    0.0000000e+00    3.6281640e+23
2010    2.2737592e-01    2.2798160e-01    2.2859052e-01    5.6918609e+30    5.6918603e+30    0.0000000e+00    3.6670297e+23
2011    2.2859052e-01    2.2919944e-01    2.2981161e-01    5.7069423e+30    5.7069417e+30    0.0000000e+00    7.4126238e+23
2012    2.2981161e-01    2.3042378e-01    2.3103923e-01    5.7220635e+30    5.7220629e+30    0.0000000e+00    3.7460142e+23
2013    2.3103923e-01    2.3165467e-01    2.3227340e-01    5.7372253e+30    5.7372246e+30    0.0000000e+00    7.5722840e+23
